date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:22	5914/5914	---M--	200	added ('OK')	image/png	etag:%220-171a-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/movie/mem-sp-img02.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/movie/mem-sp-img02.png	(from https://www.megabox.co.kr/curation/specialcontent)
15:34:22	13635/13635	---M--	200	added ('OK')	image/png	etag:%220-3543-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/movie/img-film-society-badge.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/movie/img-film-society-badge.png	(from https://www.megabox.co.kr/curation/specialcontent)
15:34:22	16270/16270	---M--	200	added ('OK')	image/png	etag:%220-3f8e-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/movie/img-classic-society-badge.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/movie/img-classic-society-badge.png	(from https://www.megabox.co.kr/curation/specialcontent)
15:34:23	5904/5904	---M--	200	added ('OK')	image/png	etag:%220-1710-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/movie/img-film-society-pop.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/movie/img-film-society-pop.png	(from https://www.megabox.co.kr/curation/specialcontent)
15:34:23	7036/7036	---M--	200	added ('OK')	image/png	etag:%220-1b7c-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/movie/img-classic-society-pop.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/movie/img-classic-society-pop.png	(from https://www.megabox.co.kr/curation/specialcontent)
15:34:23	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:34:24%20GMT	https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	(from https://www.megabox.co.kr/festival)
15:34:24	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:34:24%20GMT	https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage	(from https://www.megabox.co.kr/festival)
15:34:24	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:34:24%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/festival)
15:34:24	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:34:25%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/festival)
15:34:24	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:34:25%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/festival)
